Date,Close,High,Low,Open,Volume
,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI
2020-04-27,4505.259765625,4505.259765625,4448.0498046875,4479.85986328125,75900400
2020-04-28,4569.7900390625,4601.93994140625,4493.509765625,4507.419921875,104388900
2020-04-29,4671.10986328125,4678.93017578125,4552.81005859375,4566.2900390625,111685100
2020-04-30,4572.18017578125,4719.740234375,4554.91015625,4693.27978515625,141611100
2020-05-04,4378.22998046875,4427.740234375,4362.1298828125,4413.14013671875,124810600
2020-05-05,4483.1298828125,4492.52001953125,4419.9501953125,4455.740234375,93373300
2020-05-06,4433.3798828125,4484.16015625,4425.77978515625,4484.16015625,83242500
2020-05-07,4501.43994140625,4503.93994140625,4440.97998046875,4456.43994140625,78225400
2020-05-08,4549.64013671875,4560.18994140625,4519.58984375,4538.08984375,49408600
2020-05-11,4490.22021484375,4569.759765625,4460.240234375,4561.18994140625,83493200
2020-05-12,4472.5,4499.39013671875,4453.64990234375,4473.43017578125,99269700
2020-05-13,4344.9501953125,4422.740234375,4336.56005859375,4420.5,103285300
2020-05-14,4273.1298828125,4313.259765625,4194.580078125,4294.009765625,127632000
2020-05-15,4277.6298828125,4335.77001953125,4255.18994140625,4314.97021484375,111236400
2020-05-18,4498.33984375,4508.9501953125,4354.72998046875,4361.02978515625,119506400
2020-05-19,4458.16015625,4536.06982421875,4421.10986328125,4536.06982421875,138767200
2020-05-20,4496.97998046875,4499.7900390625,4396.2001953125,4434.6201171875,107244100
2020-05-21,4445.4501953125,4498.080078125,4429.27001953125,4443.919921875,88243500
2020-05-22,4444.56005859375,4475.35009765625,4368.7998046875,4381.81982421875,99188200
2020-05-25,4539.91015625,4539.91015625,4451.56005859375,4482.5400390625,65971900
2020-05-26,4606.240234375,4619.83984375,4573.89013671875,4588.2998046875,140172500
2020-05-27,4688.740234375,4711.990234375,4614.41015625,4621.77001953125,177960100
2020-05-28,4771.39013671875,4784.08984375,4701.52001953125,4718.10986328125,127442900
2020-05-29,4695.43994140625,4768.85009765625,4695.35986328125,4733.97998046875,167179700
2020-06-01,4762.77978515625,4782.02978515625,4721.6298828125,4776.72021484375,75978000
2020-06-02,4858.97021484375,4880.14990234375,4795.27978515625,4799.8798828125,126839400
2020-06-03,5022.3798828125,5026.4501953125,4909.990234375,4911.4501953125,160112800
2020-06-04,5011.97998046875,5052.75,4966.81982421875,4994.18017578125,138794600
2020-06-05,5197.7900390625,5199.64990234375,5060.919921875,5060.919921875,186841500
2020-06-08,5175.52001953125,5213.669921875,5137.2001953125,5159.2998046875,152914400
2020-06-09,5095.10986328125,5203.419921875,5053.2099609375,5187.08984375,160534800
2020-06-10,5053.419921875,5152.4501953125,5043.56982421875,5119.85986328125,121335100
2020-06-11,4815.60009765625,4956.2998046875,4815.60009765625,4925.9501953125,161274600
2020-06-12,4839.259765625,4940.7900390625,4759.169921875,4774.10986328125,133164300
2020-06-15,4815.72021484375,4841.52978515625,4691.81005859375,4716.97998046875,111889900
2020-06-16,4952.4599609375,5006.7900390625,4887.56005859375,4922.7900390625,144445800
2020-06-17,4995.97021484375,5026.83984375,4952.56982421875,4952.56982421875,107060900
2020-06-18,4958.75,5017.18017578125,4908.60009765625,4978.2998046875,101195000
2020-06-19,4979.4501953125,5040.47021484375,4979.4501953125,4997.52978515625,219575400
2020-06-22,4948.7001953125,5006.39990234375,4902.06005859375,4928.009765625,84695500
2020-06-23,5017.68017578125,5046.31005859375,4962.60009765625,4972.8798828125,101534900
2020-06-24,4871.35986328125,5004.0400390625,4871.35986328125,4985.6298828125,97104300
2020-06-25,4918.580078125,4941.9599609375,4795.0498046875,4860.16015625,99381800
2020-06-26,4909.64013671875,5014.830078125,4908.14990234375,4965.72021484375,83954200
2020-06-29,4945.4599609375,4977.6298828125,4867.330078125,4887.22998046875,94421100
2020-06-30,4935.990234375,4967.35009765625,4901.9599609375,4958.93994140625,102399800
2020-07-01,4926.93994140625,4963.3701171875,4851.3701171875,4939.7998046875,94498400
2020-07-02,5049.3798828125,5072.7099609375,4956.66015625,4963.1298828125,115448500
2020-07-03,5007.14013671875,5062.509765625,4982.240234375,5056.669921875,61984900
2020-07-06,5081.509765625,5121.72021484375,5059.06982421875,5112.5,88519700
2020-07-07,5043.72998046875,5056.52001953125,5009.02978515625,5054.0400390625,75993100
2020-07-08,4981.1298828125,5040.52001953125,4969.830078125,5004.81982421875,79877900
2020-07-09,4921.009765625,5014.85009765625,4911.56005859375,5006.52001953125,83118100
2020-07-10,4970.47998046875,4974.3701171875,4882.5,4891.60986328125,82357100
2020-07-13,5056.22998046875,5060.43017578125,4980.1201171875,5026.2001953125,75191300
2020-07-14,5007.4599609375,5007.4599609375,4941.72998046875,4990.47998046875,83503800
2020-07-15,5108.97998046875,5145.330078125,5039.18994140625,5045.919921875,97819900
2020-07-16,5085.27978515625,5105.1201171875,5048.31982421875,5076.52001953125,69535800
2020-07-17,5069.419921875,5091.1298828125,5045.06982421875,5088.0,82550600
2020-07-20,5093.18017578125,5100.7900390625,5015.10986328125,5058.47998046875,65186800
2020-07-21,5104.27978515625,5172.97998046875,5097.419921875,5129.77978515625,85782100
2020-07-22,5037.1201171875,5099.2900390625,5028.47998046875,5098.47998046875,75799200
2020-07-23,5033.759765625,5083.97021484375,5019.2099609375,5064.72021484375,79473700
2020-07-24,4956.43017578125,4982.1201171875,4925.41015625,4973.72998046875,76465000
2020-07-27,4939.6201171875,4957.77001953125,4923.18994140625,4944.2998046875,74167000
2020-07-28,4928.93994140625,4950.009765625,4893.6298828125,4930.10009765625,78674500
2020-07-29,4958.740234375,4978.5,4945.580078125,4948.47998046875,75517100
2020-07-30,4852.93994140625,4952.3798828125,4801.02001953125,4952.080078125,137065700
2020-07-31,4783.68994140625,4902.89990234375,4783.68994140625,4866.240234375,129676300
2020-08-03,4875.93017578125,4899.52001953125,4763.60009765625,4797.06005859375,104619900
2020-08-04,4889.52001953125,4920.7998046875,4856.64990234375,4905.66015625,86945300
2020-08-05,4933.33984375,4954.60009765625,4907.41015625,4916.9599609375,74970100
2020-08-06,4885.1298828125,4951.85986328125,4860.97998046875,4919.41015625,80015300
2020-08-07,4889.52001953125,4896.2099609375,4843.89990234375,4873.10009765625,62365400
2020-08-10,4909.509765625,4937.6298828125,4878.580078125,4905.27001953125,62044500
2020-08-11,5027.990234375,5052.1201171875,4949.0498046875,4952.41015625,97809400
2020-08-12,5073.31005859375,5096.52978515625,5010.7998046875,5017.72998046875,76792800
2020-08-13,5042.3798828125,5079.02001953125,5037.5498046875,5055.419921875,57693500
2020-08-14,4962.93017578125,5018.9501953125,4921.580078125,5018.9501953125,66383400
2020-08-17,4971.93994140625,4995.5498046875,4937.72021484375,4972.58984375,51855600
2020-08-18,4938.06005859375,5001.2900390625,4924.14990234375,4951.97998046875,60466700
2020-08-19,4977.22998046875,4977.22998046875,4917.52978515625,4934.7900390625,53103600
2020-08-20,4911.240234375,4937.9501953125,4888.14990234375,4914.68994140625,66410900
2020-08-21,4896.330078125,4939.25,4839.080078125,4927.60986328125,72886800
2020-08-24,5007.89013671875,5013.7001953125,4948.7099609375,4948.7099609375,68837200
2020-08-25,5008.27001953125,5073.60986328125,5008.27001953125,5023.06005859375,64060000
2020-08-26,5048.43017578125,5050.10009765625,4977.93994140625,4991.6298828125,49317700
2020-08-27,5015.97021484375,5052.259765625,5005.4599609375,5052.259765625,67454700
2020-08-28,5002.93994140625,5031.52978515625,4970.64013671875,5031.31005859375,71208000
2020-08-31,4947.22021484375,5067.5498046875,4942.18017578125,5041.33984375,97432500
2020-09-01,4938.10009765625,4993.56005859375,4892.830078125,4974.419921875,91322100
2020-09-02,5031.740234375,5062.009765625,4959.64013671875,4969.6201171875,86998900
2020-09-03,5009.52001953125,5131.39013671875,4982.33984375,5074.64013671875,93616800
2020-09-04,4965.06982421875,5068.8798828125,4928.7900390625,4974.68994140625,108586000
2020-09-07,5053.72021484375,5064.64013671875,4979.8701171875,4979.8701171875,61686000
2020-09-08,4973.52001953125,5061.60009765625,4935.3798828125,5052.8798828125,85589800
2020-09-09,5042.97998046875,5058.35009765625,4973.35986328125,4980.4599609375,86318500
2020-09-10,5023.93017578125,5062.89013671875,5005.83984375,5039.47998046875,70699400
2020-09-11,5034.14013671875,5053.6298828125,4997.85986328125,5014.97021484375,70572900
2020-09-14,5051.8798828125,5087.52001953125,5034.91015625,5071.8701171875,57540800
2020-09-15,5067.93017578125,5087.990234375,5035.10009765625,5056.89990234375,79316700
2020-09-16,5074.419921875,5091.52001953125,5029.56005859375,5065.75,81456400
2020-09-17,5039.5,5053.31982421875,4995.64990234375,5005.89013671875,85821100
2020-09-18,4978.18017578125,5041.330078125,4978.18017578125,5035.93994140625,279158000
2020-09-21,4792.0400390625,4949.759765625,4779.2099609375,4949.759765625,128894100
2020-09-22,4772.83984375,4827.0,4772.83984375,4809.56982421875,92909500
2020-09-23,4802.259765625,4871.4501953125,4802.259765625,4824.169921875,86947200
2020-09-24,4762.6201171875,4806.830078125,4744.0400390625,4746.10009765625,97836800
2020-09-25,4729.66015625,4758.0498046875,4666.259765625,4754.81005859375,96957900
2020-09-28,4843.27001953125,4849.97021484375,4788.18017578125,4806.14013671875,96864500
2020-09-29,4832.06982421875,4846.6298828125,4806.4501953125,4832.8701171875,73788000
2020-09-30,4803.43994140625,4854.02001953125,4782.68994140625,4793.18994140625,98788900
2020-10-01,4824.0400390625,4871.830078125,4804.77001953125,4850.2001953125,90319600
2020-10-02,4824.8798828125,4824.8798828125,4757.22021484375,4769.43017578125,78027700
2020-10-05,4871.8701171875,4876.85986328125,4842.259765625,4863.6298828125,73984600
2020-10-06,4895.4599609375,4925.7099609375,4850.35986328125,4881.7998046875,88768400
2020-10-07,4882.0,4915.6298828125,4865.259765625,4888.490234375,90531200
2020-10-08,4911.93994140625,4936.0400390625,4877.10009765625,4910.490234375,76900000
2020-10-09,4946.81005859375,4954.02001953125,4918.06005859375,4925.41015625,82326900
2020-10-12,4979.2900390625,4998.509765625,4944.0,4952.47021484375,74090900
2020-10-13,4947.60986328125,4976.580078125,4928.64013671875,4976.27978515625,81146200
2020-10-14,4941.66015625,4965.31982421875,4928.43017578125,4956.68994140625,71558400
2020-10-15,4837.419921875,4881.31005859375,4808.580078125,4873.02978515625,106038500
2020-10-16,4935.85986328125,4957.60009765625,4875.759765625,4904.10009765625,103413300
2020-10-19,4942.6201171875,4993.39013671875,4881.4599609375,4955.39013671875,44905900
2020-10-20,4929.27978515625,4968.60986328125,4914.490234375,4932.8701171875,89484700
2020-10-21,4853.9501953125,4945.330078125,4849.009765625,4945.330078125,77277800
2020-10-22,4851.3798828125,4873.89990234375,4783.64990234375,4830.43994140625,89673900
2020-10-23,4909.64013671875,4934.7099609375,4843.14013671875,4843.27978515625,80388100
2020-10-26,4816.1201171875,4896.47021484375,4814.990234375,4844.64013671875,0
2020-10-27,4730.66015625,4818.97998046875,4723.7001953125,4818.97998046875,0
2020-10-28,4571.1201171875,4640.6298828125,4521.60986328125,4635.18994140625,0
2020-10-29,4569.669921875,4606.72021484375,4512.56982421875,4571.1298828125,0
2020-10-30,4594.240234375,4601.740234375,4519.3701171875,4519.3701171875,0
2020-11-02,4691.14013671875,4705.10986328125,4581.85986328125,4614.9501953125,0
2020-11-03,4805.60986328125,4812.2900390625,4730.22998046875,4743.85986328125,0
2020-11-04,4922.85009765625,4926.56005859375,4730.31005859375,4736.4599609375,0
2020-11-05,4983.990234375,4998.18994140625,4942.18017578125,4956.02001953125,0
2020-11-06,4960.8798828125,4997.740234375,4915.240234375,4964.259765625,0
2020-11-09,5336.31982421875,5387.490234375,5021.330078125,5036.919921875,0
2020-11-10,5418.97021484375,5439.080078125,5327.22021484375,5351.31005859375,0
2020-11-11,5445.2099609375,5462.9501953125,5408.669921875,5433.66015625,0
2020-11-12,5362.56982421875,5421.39990234375,5348.6298828125,5394.3701171875,0
2020-11-13,5380.16015625,5411.1201171875,5343.25,5343.31982421875,0
2020-11-16,5471.47998046875,5518.91015625,5402.31005859375,5430.56982421875,0
2020-11-17,5483.0,5487.31005859375,5441.259765625,5468.2900390625,0
2020-11-18,5511.4501953125,5521.009765625,5452.1201171875,5468.169921875,0
2020-11-19,5474.66015625,5490.18017578125,5449.4501953125,5458.02001953125,0
2020-11-20,5495.89013671875,5524.25,5461.39013671875,5463.990234375,0
2020-11-23,5492.14990234375,5555.830078125,5492.14990234375,5543.830078125,95986700
2020-11-24,5558.419921875,5574.68994140625,5536.10986328125,5546.06982421875,0
2020-11-25,5571.2900390625,5589.77978515625,5545.009765625,5577.97021484375,0
2020-11-26,5566.7900390625,5592.77978515625,5559.72021484375,5589.3798828125,65753800
2020-11-27,5598.18017578125,5612.759765625,5556.6201171875,5563.0400390625,84633600
2020-11-30,5518.5498046875,5599.93994140625,5518.5498046875,5564.16015625,0
2020-12-01,5581.64013671875,5589.68017578125,5529.25,5542.4599609375,0
2020-12-02,5583.009765625,5585.8701171875,5549.7900390625,5563.0498046875,0
2020-12-03,5574.35986328125,5584.10009765625,5546.2900390625,5581.52978515625,0
2020-12-04,5609.14990234375,5616.6201171875,5574.1201171875,5574.1201171875,0
2020-12-07,5573.3798828125,5595.830078125,5535.419921875,5594.5,86156600
2020-12-08,5560.669921875,5574.56982421875,5521.8701171875,5553.7900390625,0
2020-12-09,5546.81982421875,5599.41015625,5545.93994140625,5590.18994140625,90861600
2020-12-10,5549.64990234375,5572.7998046875,5511.47998046875,5558.9599609375,0
2020-12-11,5507.5498046875,5532.81005859375,5466.56005859375,5528.14013671875,96872800
2020-12-14,5527.83984375,5577.18017578125,5527.83984375,5547.2998046875,0
2020-12-15,5530.31005859375,5565.52001953125,5517.06005859375,5521.7900390625,0
2020-12-16,5547.68017578125,5589.759765625,5515.5,5551.4501953125,0
2020-12-17,5549.4599609375,5585.509765625,5547.58984375,5578.7900390625,0
2020-12-18,5527.83984375,5581.9599609375,5519.169921875,5533.77978515625,173234900
2020-12-21,5393.33984375,5422.10009765625,5306.580078125,5392.5498046875,122849400
2020-12-22,5466.85986328125,5477.8701171875,5411.14990234375,5411.14990234375,0
2020-12-23,5527.58984375,5539.16015625,5472.02978515625,5472.14013671875,59208500
2020-12-24,5522.009765625,5545.7099609375,5517.009765625,5542.490234375,0
2020-12-28,5588.3798828125,5601.0,5547.89990234375,5562.0400390625,44706900
2020-12-29,5611.7900390625,5625.52001953125,5603.740234375,5610.1298828125,0
2020-12-30,5599.41015625,5625.60009765625,5594.10986328125,5603.72021484375,35280300
2020-12-31,5551.41015625,5598.93017578125,5551.41015625,5573.2001953125,0
2021-01-04,5588.9599609375,5656.419921875,5567.97021484375,5614.0400390625,82741000
2021-01-05,5564.60009765625,5603.66015625,5530.47998046875,5561.60009765625,79263400
2021-01-06,5630.60009765625,5648.419921875,5553.39013671875,5601.009765625,116286300
2021-01-07,5669.85009765625,5689.27978515625,5629.490234375,5651.0400390625,91729600
2021-01-08,5706.8798828125,5721.89013671875,5676.14990234375,5711.580078125,87558400
2021-01-11,5662.43017578125,5704.08984375,5629.4599609375,5684.66015625,76382800
2021-01-12,5650.97021484375,5679.06005859375,5636.75,5672.2001953125,73935200
2021-01-13,5662.669921875,5679.06982421875,5643.75,5648.9599609375,109764000
2021-01-14,5681.14013671875,5690.490234375,5656.75,5662.169921875,104615600
2021-01-15,5611.68994140625,5656.4501953125,5563.740234375,5648.7001953125,127619000
2021-01-18,5617.27001953125,5618.419921875,5584.58984375,5584.85009765625,62122300
2021-01-19,5598.60986328125,5655.22021484375,5592.2001953125,5647.75,89498100
2021-01-20,5628.43994140625,5646.06005859375,5602.490234375,5615.41015625,78552400
2021-01-21,5590.7900390625,5665.97998046875,5589.7998046875,5660.27001953125,87605000
2021-01-22,5559.56982421875,5573.7099609375,5511.43994140625,5568.8798828125,89454700
2021-01-25,5472.35986328125,5584.39990234375,5453.240234375,5579.72998046875,103153900
2021-01-26,5523.52001953125,5555.27978515625,5471.08984375,5473.25,84017800
2021-01-27,5459.6201171875,5545.4501953125,5401.43017578125,5517.52978515625,123358200
2021-01-28,5510.52001953125,5525.9501953125,5379.22021484375,5407.740234375,113180800
2021-01-29,5399.2099609375,5474.7998046875,5399.2099609375,5421.52978515625,109393800
2021-02-01,5461.68017578125,5481.669921875,5429.77978515625,5441.43017578125,75051100
2021-02-02,5563.10986328125,5574.77001953125,5509.240234375,5510.6201171875,92321700
2021-02-03,5563.0498046875,5626.41015625,5554.08984375,5610.58984375,81321400
2021-02-04,5608.5400390625,5613.9501953125,5566.580078125,5568.39013671875,84653400
2021-02-05,5659.259765625,5673.02978515625,5627.83984375,5638.740234375,90026000
2021-02-08,5686.02978515625,5714.27978515625,5673.6298828125,5688.68017578125,75598300
2021-02-09,5691.5400390625,5703.52978515625,5674.43017578125,5703.52978515625,74734600
2021-02-10,5670.7998046875,5719.31982421875,5647.27978515625,5719.31982421875,80605800
2021-02-11,5669.81982421875,5692.0,5656.7998046875,5684.93994140625,85822100
2021-02-12,5703.669921875,5705.02001953125,5627.990234375,5651.669921875,74872400
2021-02-15,5786.25,5801.3798828125,5722.16015625,5732.2998046875,95598000
2021-02-16,5786.52978515625,5797.919921875,5768.9599609375,5796.43017578125,69738200
2021-02-17,5765.83984375,5790.27001953125,5752.85009765625,5762.009765625,89772300
2021-02-18,5728.330078125,5779.009765625,5720.580078125,5757.75,95205800
2021-02-19,5773.5498046875,5784.89990234375,5733.83984375,5737.18994140625,95515600
2021-02-22,5767.43994140625,5776.64013671875,5703.47998046875,5737.47021484375,83870900
2021-02-23,5779.83984375,5804.89990234375,5721.919921875,5781.240234375,0
2021-02-24,5797.97998046875,5804.14013671875,5758.2998046875,5769.2099609375,83298700
2021-02-25,5783.89013671875,5834.35986328125,5783.89013671875,5824.72021484375,99039600
2021-02-26,5703.22021484375,5768.02978515625,5688.259765625,5715.68994140625,126426700
2021-03-01,5792.7900390625,5804.35009765625,5765.7998046875,5770.89013671875,83783600
2021-03-02,5809.72998046875,5835.740234375,5773.52001953125,5774.6201171875,78464500
2021-03-03,5830.06005859375,5871.43017578125,5788.66015625,5841.2001953125,91437400
2021-03-04,5830.64990234375,5844.68994140625,5797.669921875,5800.72998046875,96687500
2021-03-05,5782.64990234375,5837.5498046875,5755.60009765625,5794.47998046875,99553700
2021-03-08,5902.990234375,5912.5,5799.0498046875,5822.919921875,0
2021-03-09,5924.97021484375,5937.81005859375,5895.330078125,5903.259765625,98009300
2021-03-10,5990.5498046875,5993.6298828125,5912.35009765625,5915.169921875,84108900
2021-03-11,6033.759765625,6033.759765625,5995.41015625,6004.16015625,85660900
2021-03-12,6046.5498046875,6046.5498046875,6017.41015625,6030.6298828125,72235700
2021-03-15,6035.97021484375,6089.2001953125,6018.5498046875,6069.08984375,78751000
2021-03-16,6055.43017578125,6061.18994140625,6034.759765625,6050.39990234375,846600
2021-03-17,6054.81982421875,6062.35986328125,6037.25,6048.31005859375,806600
2021-03-18,6062.7900390625,6082.919921875,6044.31982421875,6076.2099609375,91171900
2021-03-19,5997.9599609375,6047.64990234375,5983.60986328125,6021.1298828125,212881400
2021-03-22,5968.47998046875,5987.22998046875,5943.7099609375,5960.85009765625,76067200
2021-03-23,5945.2998046875,5968.56005859375,5921.830078125,5943.31005859375,75656900
2021-03-24,5947.2900390625,5948.669921875,5890.5498046875,5901.64013671875,80552800
2021-03-25,5952.41015625,5952.41015625,5886.0,5911.0400390625,73423600
2021-03-26,5988.81005859375,6002.9501953125,5962.4599609375,5979.22998046875,80680200
2021-03-29,6015.509765625,6029.58984375,5985.35986328125,5995.0,67745900
2021-03-30,6088.0400390625,6095.080078125,6041.39013671875,6044.5400390625,76904000
2021-03-31,6067.22998046875,6097.740234375,6060.240234375,6085.02001953125,85387300
2021-04-01,6102.9599609375,6106.1201171875,6063.85986328125,6079.669921875,75221700
2021-04-06,6131.33984375,6159.10009765625,6125.740234375,6155.22021484375,73632700
2021-04-07,6130.66015625,6154.3798828125,6118.91015625,6137.6298828125,0
2021-04-08,6165.72021484375,6171.4501953125,6146.22021484375,6153.35986328125,66071200
2021-04-09,6169.41015625,6188.47998046875,6161.419921875,6171.60009765625,65261400
2021-04-12,6161.68017578125,6183.02001953125,6151.52001953125,6167.31982421875,0
2021-04-13,6184.10009765625,6193.240234375,6156.490234375,6171.8798828125,74722300
2021-04-14,6208.580078125,6217.740234375,6194.5498046875,6214.490234375,0
2021-04-15,6234.14013671875,6244.22998046875,6209.58984375,6219.0400390625,66204600
2021-04-16,6287.06982421875,6299.56005859375,6229.2998046875,6229.64990234375,86378000
2021-04-19,6296.68994140625,6319.080078125,6293.169921875,6294.740234375,58527600
2021-04-20,6165.10986328125,6285.2900390625,6154.02978515625,6281.10009765625,0
2021-04-21,6210.5498046875,6227.0400390625,6178.66015625,6180.68994140625,77394900
2021-04-22,6267.27978515625,6274.18994140625,6225.58984375,6230.2099609375,67091000
2021-04-23,6257.93994140625,6280.81005859375,6227.18994140625,6259.6298828125,61769900
2021-04-26,6275.52001953125,6288.7900390625,6240.990234375,6256.0400390625,64366500
2021-04-27,6273.759765625,6282.52001953125,6255.41015625,6273.35986328125,66019200
2021-04-28,6306.97998046875,6320.10986328125,6283.6201171875,6293.2099609375,69450200
2021-04-29,6302.56982421875,6352.35986328125,6287.43994140625,6341.1201171875,78833300
2021-04-30,6269.47998046875,6320.14013671875,6268.85986328125,6316.31982421875,80057800
2021-05-03,6307.89990234375,6314.919921875,6252.66015625,6285.509765625,49980000
2021-05-04,6251.75,6355.8701171875,6238.7900390625,6319.490234375,85369200
2021-05-05,6339.47021484375,6339.47021484375,6275.14013671875,6284.5400390625,83862000
2021-05-06,6357.08984375,6377.580078125,6321.72021484375,6348.89990234375,86375500
2021-05-07,6385.509765625,6390.0400390625,6342.3701171875,6388.919921875,78606600
2021-05-10,6385.990234375,6395.60009765625,6367.0400390625,6395.3798828125,76551300
2021-05-11,6267.39013671875,6324.31005859375,6226.10986328125,6314.27001953125,100699500
2021-05-12,6279.35009765625,6299.240234375,6233.9599609375,6259.6298828125,80897700
2021-05-13,6288.330078125,6303.7001953125,6150.43017578125,6219.72998046875,64872900
2021-05-14,6385.14013671875,6385.669921875,6301.18994140625,6335.81982421875,66935700
2021-05-17,6367.35009765625,6410.2099609375,6349.330078125,6397.22021484375,62538700
2021-05-18,6353.669921875,6412.91015625,6343.5498046875,6406.18017578125,74129300
2021-05-19,6262.5498046875,6310.490234375,6192.330078125,6292.0498046875,92757600
2021-05-20,6343.580078125,6343.580078125,6267.5498046875,6296.25,68528400
2021-05-21,6386.41015625,6402.10009765625,6351.9501953125,6360.8798828125,75862000
2021-05-24,6408.490234375,6408.490234375,6382.7099609375,6395.9599609375,34996500
2021-05-25,6390.27001953125,6422.830078125,6390.27001953125,6416.60986328125,59097400
2021-05-26,6391.60009765625,6413.72021484375,6375.14013671875,6403.9501953125,58338700
2021-05-27,6435.7099609375,6467.72021484375,6379.830078125,6379.830078125,0
2021-05-28,6484.10986328125,6493.72021484375,6448.8701171875,6453.1201171875,64752500
2021-05-31,6447.169921875,6496.31982421875,6441.759765625,6483.31982421875,41777500
2021-06-01,6489.39990234375,6521.56982421875,6464.7099609375,6470.419921875,61099200
2021-06-02,6521.52001953125,6521.81982421875,6482.10009765625,6489.89990234375,55390700
2021-06-03,6507.919921875,6522.22998046875,6473.669921875,6518.580078125,55257300
2021-06-04,6515.66015625,6517.93017578125,6497.39013671875,6514.27001953125,51796200
2021-06-07,6543.56005859375,6560.39013671875,6485.7998046875,6509.97998046875,57848800
2021-06-08,6551.009765625,6574.2099609375,6540.7099609375,6545.68994140625,65450600
2021-06-09,6563.4501953125,6570.81982421875,6533.3701171875,6561.93017578125,61452400
2021-06-10,6546.490234375,6574.58984375,6526.22998046875,6574.58984375,75224400
2021-06-11,6600.66015625,6607.60986328125,6549.830078125,6550.2998046875,68896800
2021-06-14,6616.35009765625,6650.16015625,6599.27001953125,6625.5498046875,64515600
2021-06-15,6639.52001953125,6655.66015625,6634.4501953125,6643.419921875,67447800
2021-06-16,6652.64990234375,6659.3798828125,6632.35986328125,6657.52001953125,69886300
2021-06-17,6666.259765625,6674.3701171875,6631.6298828125,6636.7001953125,70681800
2021-06-18,6569.16015625,6687.2900390625,6560.1201171875,6657.22998046875,170613700
2021-06-21,6602.5400390625,6607.990234375,6511.93017578125,6525.02978515625,78939300
2021-06-22,6611.5,6622.2001953125,6583.5,6609.97998046875,65102500
2021-06-23,6551.06982421875,6619.02001953125,6551.06982421875,6616.72998046875,70376800
2021-06-24,6631.14990234375,6639.830078125,6572.81005859375,6576.06982421875,74425300
2021-06-25,6622.8701171875,6641.89990234375,6604.85986328125,6637.68017578125,0
2021-06-28,6558.02001953125,6633.72998046875,6556.8798828125,6611.990234375,63796100
2021-06-29,6567.43017578125,6599.8798828125,6561.08984375,6564.06982421875,61812500
2021-06-30,6507.830078125,6575.83984375,6474.43017578125,6562.169921875,88781800
2021-07-01,6553.81982421875,6588.14013671875,6502.0498046875,6549.81982421875,69789700
2021-07-02,6552.85986328125,6582.7900390625,6540.1201171875,6572.0,57451500
2021-07-05,6567.5400390625,6582.8701171875,6520.3798828125,6545.97998046875,45905300
2021-07-06,6507.47998046875,6561.509765625,6483.2001953125,6551.0,72349800
2021-07-07,6527.72021484375,6550.9501953125,6497.75,6529.490234375,82080600
2021-07-08,6396.72998046875,6483.31982421875,6348.64013671875,6479.39990234375,110791300
2021-07-09,6529.419921875,6532.56005859375,6429.669921875,6435.2900390625,84934900
2021-07-12,6559.25,6567.97998046875,6479.5400390625,6525.10986328125,61855900
2021-07-13,6558.47021484375,6569.3701171875,6536.4501953125,6561.740234375,62056500
2021-07-14,6558.3798828125,6565.2001953125,6530.91015625,6533.7998046875,0
2021-07-15,6493.35986328125,6554.7900390625,6471.06982421875,6538.41015625,0
2021-07-16,6460.080078125,6526.759765625,6418.25,6524.9501953125,0
2021-07-19,6295.97021484375,6403.509765625,6253.25,6398.83984375,0
2021-07-20,6346.85009765625,6386.4599609375,6304.85009765625,6325.16015625,82160100
2021-07-21,6464.47998046875,6471.64990234375,6381.93994140625,6382.35986328125,82556600
2021-07-22,6481.58984375,6525.2099609375,6474.0498046875,6498.31005859375,58412300
2021-07-23,6568.81982421875,6574.85986328125,6510.27001953125,6518.60009765625,56119000
2021-07-26,6578.60009765625,6588.08984375,6517.0498046875,6532.009765625,0
2021-07-27,6531.919921875,6578.0400390625,6516.56982421875,6565.18994140625,60870400
2021-07-28,6609.31005859375,6609.31005859375,6530.740234375,6547.47021484375,55290600
2021-07-29,6633.77001953125,6671.1201171875,6633.77001953125,6647.080078125,94988900
2021-07-30,6612.759765625,6648.2001953125,6596.990234375,6608.16015625,97436800
2021-08-02,6675.89990234375,6690.7998046875,6639.31005859375,6657.9501953125,72373600
2021-08-03,6723.81005859375,6749.8798828125,6688.1201171875,6692.60009765625,76009700
2021-08-04,6746.22998046875,6766.60986328125,6730.60009765625,6751.14990234375,68209400
2021-08-05,6781.18994140625,6788.68994140625,6750.85986328125,6750.85986328125,62368500
2021-08-06,6816.9599609375,6832.93994140625,6763.009765625,6772.490234375,67227300
2021-08-09,6813.18017578125,6832.77001953125,6806.97998046875,6818.5400390625,47885100
2021-08-10,6820.2099609375,6833.1201171875,6811.77001953125,6817.6298828125,48652800
2021-08-11,6857.990234375,6867.10986328125,6821.2099609375,6840.27978515625,54453800
2021-08-12,6882.47021484375,6891.2900390625,6854.990234375,6861.43994140625,53045300
2021-08-13,6896.0400390625,6913.669921875,6885.64013671875,6888.47998046875,49869700
2021-08-16,6838.77001953125,6863.740234375,6817.43017578125,6849.68017578125,49720100
2021-08-17,6819.83984375,6827.490234375,6789.10986328125,6812.419921875,56251300
